,#00,#01,#02,#03,#04,#05,#06,#07,#08,#09,#10,#11,#12,#13,#14,#15,#16,#17,#18,#19
0002392015.txt,4.163197335580134e-05,0.9404719123640586,4.163197335580134e-05,4.163197335580134e-05,4.163197335580134e-05,4.163197335580134e-05,4.163197335580134e-05,4.163197335580134e-05,4.163197335580134e-05,4.163197335580134e-05,4.163197335580134e-05,4.163197335580134e-05,4.163197335580134e-05,4.163197335580134e-05,0.058778712115537216,4.163197335580134e-05,4.163197335580134e-05,4.163197335580134e-05,4.163197335580134e-05,4.163197335580134e-05
0002395008.txt,4.09500409502126e-05,0.9992219492219461,4.09500409502126e-05,4.09500409502126e-05,4.09500409502126e-05,4.09500409502126e-05,4.09500409502126e-05,4.09500409502126e-05,4.09500409502126e-05,4.09500409502126e-05,4.09500409502126e-05,4.09500409502126e-05,4.09500409502126e-05,4.09500409502126e-05,4.09500409502126e-05,4.09500409502126e-05,4.09500409502126e-05,4.09500409502126e-05,4.09500409502126e-05,4.09500409502126e-05
0002392001.txt,2.6371308017090883e-05,0.8245521239174498,2.6371308017090883e-05,2.6371308017090883e-05,2.6371308017090883e-05,2.6371308017090883e-05,2.6371308017090883e-05,0.1699676908475758,2.6371308017090883e-05,2.6371308017090883e-05,2.6371308017090883e-05,2.6371308017090883e-05,2.6371308017090883e-05,2.6371308017090883e-05,0.005031872998684055,2.6371308017090883e-05,2.6371308017090883e-05,2.6371308017090883e-05,2.6371308017090883e-05,2.6371308017090883e-05
0002392834.txt,1.5969338869485463e-05,0.9971105238371542,1.5969338869485463e-05,1.5969338869485463e-05,1.5969338869485463e-05,1.5969338869485463e-05,1.5969338869485463e-05,1.5969338869485463e-05,1.5969338869485463e-05,1.5969338869485463e-05,1.5969338869485463e-05,1.5969338869485463e-05,1.5969338869485463e-05,0.0026020280631951823,1.5969338869485463e-05,1.5969338869485463e-05,1.5969338869485463e-05,1.5969338869485463e-05,1.5969338869485463e-05,1.5969338869485463e-05
0002392149.txt,5.627462014692332e-05,0.9769592817609414,5.627462014692332e-05,5.627462014692332e-05,5.627462014692332e-05,5.627462014692332e-05,5.627462014692332e-05,5.627462014692332e-05,5.627462014692332e-05,5.627462014692332e-05,5.627462014692332e-05,5.627462014692332e-05,5.627462014692332e-05,5.627462014692332e-05,5.627462014692332e-05,0.02202777507641427,5.627462014692332e-05,5.627462014692332e-05,5.627462014692332e-05,5.627462014692332e-05
0002392161.txt,0.00011273957159009747,0.9978579481397879,0.00011273957159009747,0.00011273957159009747,0.00011273957159009747,0.00011273957159009747,0.00011273957159009747,0.0001127395715900979,0.00011273957159009747,0.00011273957159009747,0.00011273957159009747,0.00011273957159009747,0.00011273957159009747,0.00011273957159009747,0.00011273957159009747,0.00011273957159009747,0.00011273957159009747,0.00011273957159009747,0.00011273957159009747,0.00011273957159009747
0002392175.txt,6.506180871856673e-05,0.3073024979442071,6.506180871856673e-05,6.506180871856673e-05,6.506180871856673e-05,6.506180871856673e-05,6.506180871856673e-05,0.6335412979287296,6.506180871856673e-05,6.506180871856673e-05,6.506180871856673e-05,6.506180871856673e-05,6.506180871856673e-05,0.011397173456814388,6.506180871856673e-05,6.506180871856673e-05,0.04671804173075197,6.506180871856673e-05,6.506180871856673e-05,6.506180871856673e-05
0002393928.txt,1.3751375137688607e-05,0.999738723872384,1.3751375137688607e-05,1.3751375137688607e-05,1.3751375137688607e-05,1.3751375137688607e-05,1.3751375137688607e-05,1.3751375137688607e-05,1.3751375137688607e-05,1.3751375137688607e-05,1.3751375137688607e-05,1.3751375137688607e-05,1.3751375137688607e-05,1.3751375137688607e-05,1.3751375137688607e-05,1.3751375137688607e-05,1.3751375137688607e-05,1.3751375137688607e-05,1.3751375137688607e-05,1.3751375137688607e-05
0002393914.txt,5.12295081970389e-05,0.9990266393442564,5.12295081970389e-05,5.12295081970389e-05,5.12295081970389e-05,5.12295081970389e-05,5.12295081970389e-05,5.12295081970389e-05,5.12295081970389e-05,5.12295081970389e-05,5.12295081970389e-05,5.12295081970389e-05,5.12295081970389e-05,5.12295081970389e-05,5.12295081970389e-05,5.12295081970389e-05,5.12295081970389e-05,5.12295081970389e-05,5.12295081970389e-05,5.12295081970389e-05
0002393915.txt,7.507507507541094e-05,0.6375438089033147,7.507507507541094e-05,7.507507507541094e-05,7.507507507541094e-05,7.507507507541094e-05,7.507507507541094e-05,0.36110483974532814,7.507507507541094e-05,7.507507507541094e-05,7.507507507541094e-05,7.507507507541094e-05,7.507507507541094e-05,7.507507507541094e-05,7.507507507541094e-05,7.507507507541094e-05,7.507507507541094e-05,7.507507507541094e-05,7.507507507541094e-05,7.507507507541094e-05
0002392174.txt,3.6670333700864304e-05,0.9314363866920591,3.6670333700864304e-05,3.6670333700864304e-05,3.6670333700864304e-05,3.6670333700864304e-05,3.6670333700864304e-05,0.06790354730132556,3.6670333700864304e-05,3.6670333700864304e-05,3.6670333700864304e-05,3.6670333700864304e-05,3.6670333700864304e-05,3.6670333700864304e-05,3.6670333700864304e-05,3.6670333700864304e-05,3.6670333700864304e-05,3.6670333700864304e-05,3.6670333700864304e-05,3.6670333700864304e-05
0002392148.txt,2.015316404689711e-05,0.999617089883109,2.015316404689711e-05,2.015316404689711e-05,2.015316404689711e-05,2.015316404689711e-05,2.015316404689711e-05,2.015316404689711e-05,2.015316404689711e-05,2.015316404689711e-05,2.015316404689711e-05,2.015316404689711e-05,2.015316404689711e-05,2.015316404689711e-05,2.015316404689711e-05,2.015316404689711e-05,2.015316404689711e-05,2.015316404689711e-05,2.015316404689711e-05,2.015316404689711e-05
0002392835.txt,2.6406126221500544e-05,0.9994982836017916,2.6406126221500544e-05,2.6406126221500544e-05,2.6406126221500544e-05,2.6406126221500544e-05,2.6406126221500544e-05,2.6406126221500568e-05,2.6406126221500544e-05,2.6406126221500544e-05,2.6406126221500544e-05,2.6406126221500544e-05,2.6406126221500544e-05,2.6406126221500544e-05,2.6406126221500544e-05,2.6406126221500544e-05,2.6406126221500544e-05,2.6406126221500544e-05,2.6406126221500544e-05,2.6406126221500544e-05
0002395009.txt,4.269854824958405e-05,0.999188727583258,4.269854824958405e-05,4.269854824958405e-05,4.269854824958405e-05,4.269854824958405e-05,4.269854824958405e-05,4.269854824958405e-05,4.269854824958405e-05,4.269854824958405e-05,4.269854824958405e-05,4.269854824958405e-05,4.269854824958405e-05,4.269854824958405e-05,4.269854824958405e-05,4.269854824958405e-05,4.269854824958405e-05,4.269854824958405e-05,4.269854824958405e-05,4.269854824958405e-05
0002392000.txt,0.00010131712259422591,0.8439694737037242,0.00010131712259422591,0.00010131712259422591,0.00010131712259422591,0.00010131712259422591,0.00010131712259422591,0.05534890678324865,0.00010131712259422591,0.00010131712259422591,0.00010131712259422591,0.00010131712259422591,0.00010131712259422591,0.00010131712259422591,0.09895922842892509,0.00010131712259422591,0.00010131712259422591,0.00010131712259422591,0.00010131712259422591,0.00010131712259422591
0002392014.txt,0.00012391573729956623,0.9009041504170662,0.00012391573729956623,0.00012391573729956623,0.00012391573729956623,0.00012391573729956623,0.00012391573729956623,0.00012391573729956623,0.00012391573729956623,0.00012391573729956623,0.00012391573729956623,0.00012391573729956623,0.00012391573729956623,0.00012391573729956623,0.09686536631154126,0.00012391573729956623,0.00012391573729956623,0.00012391573729956623,0.00012391573729956623,0.00012391573729956623
0002392028.txt,0.00016611295681207285,0.7632372460027151,0.00016611295681207285,0.02508288546881111,0.00016611295681207285,0.00016611295681207285,0.00016611295681207285,0.09351079564455266,0.00016611295681207285,0.00016611295681207285,0.00016611295681207285,0.00016611295681207285,0.00016611295681207285,0.00016611295681207285,0.1155112655749281,0.00016611295681207285,0.00016611295681207285,0.00016611295681207285,0.00016611295681207285,0.00016611295681207285
0002395021.txt,0.0005649717514139474,0.9892655367231348,0.0005649717514139474,0.0005649717514139474,0.0005649717514139474,0.0005649717514139474,0.0005649717514139474,0.0005649717514139474,0.0005649717514139474,0.0005649717514139474,0.0005649717514139474,0.0005649717514139474,0.0005649717514139474,0.0005649717514139474,0.0005649717514139474,0.0005649717514139474,0.0005649717514139474,0.0005649717514139474,0.0005649717514139474,0.0005649717514139474
0002392955.txt,2.07168013259647e-05,0.9996063807748068,2.07168013259647e-05,2.07168013259647e-05,2.07168013259647e-05,2.07168013259647e-05,2.07168013259647e-05,2.07168013259647e-05,2.07168013259647e-05,2.07168013259647e-05,2.07168013259647e-05,2.07168013259647e-05,2.07168013259647e-05,2.07168013259647e-05,2.07168013259647e-05,2.07168013259647e-05,2.07168013259647e-05,2.07168013259647e-05,2.07168013259647e-05,2.07168013259647e-05
0002392202.txt,8.14995925023818e-05,0.3388735913438404,8.14995925023818e-05,8.14995925023818e-05,8.14995925023818e-05,8.14995925023818e-05,8.14995925023818e-05,0.6377145481574154,8.14995925023818e-05,8.14995925023818e-05,8.14995925023818e-05,8.14995925023818e-05,8.14995925023818e-05,8.14995925023818e-05,8.14995925023818e-05,8.14995925023818e-05,0.022026367426203633,8.14995925023818e-05,8.14995925023818e-05,8.14995925023818e-05
0002392216.txt,4.593477262352748e-05,0.9534142558629982,4.593477262352748e-05,4.593477262352748e-05,4.593477262352748e-05,4.593477262352748e-05,4.593477262352748e-05,0.04575891822977846,4.593477262352748e-05,4.593477262352748e-05,4.593477262352748e-05,4.593477262352748e-05,4.593477262352748e-05,4.593477262352748e-05,4.593477262352748e-05,4.593477262352748e-05,4.593477262352748e-05,4.593477262352748e-05,4.593477262352748e-05,4.593477262352748e-05
0002394883.txt,8.568980291418236e-05,0.4679191833574445,8.568980291418236e-05,8.568980291418236e-05,8.568980291418236e-05,8.568980291418236e-05,8.568980291418236e-05,0.47977275867782876,8.568980291418236e-05,8.568980291418236e-05,8.568980291418236e-05,8.568980291418236e-05,8.568980291418236e-05,8.568980291418236e-05,8.568980291418236e-05,8.568980291418236e-05,0.05085133131518554,8.568980291418236e-05,8.568980291418236e-05,8.568980291418236e-05
0002391904.txt,2.0911752404916756e-05,0.9996026767043067,2.0911752404916756e-05,2.0911752404916756e-05,2.0911752404916756e-05,2.0911752404916756e-05,2.0911752404916756e-05,2.0911752404916756e-05,2.0911752404916756e-05,2.0911752404916756e-05,2.0911752404916756e-05,2.0911752404916756e-05,2.0911752404916756e-05,2.0911752404916756e-05,2.0911752404916756e-05,2.0911752404916756e-05,2.0911752404916756e-05,2.0911752404916756e-05,2.0911752404916756e-05,2.0911752404916756e-05
0002393849.txt,4.957858205270855e-05,0.28092458270541554,4.957858205270855e-05,4.957858205270855e-05,4.957858205270855e-05,4.957858205270855e-05,4.957858205270855e-05,0.7181830028176358,4.957858205270855e-05,4.957858205270855e-05,4.957858205270855e-05,4.957858205270855e-05,4.957858205270855e-05,4.957858205270855e-05,4.957858205270855e-05,4.957858205270855e-05,4.957858205270855e-05,4.957858205270855e-05,4.957858205270855e-05,4.957858205270855e-05
0002391938.txt,4.8614487117266986e-05,0.07841526999035843,4.8614487117266986e-05,4.8614487117266986e-05,4.8614487117266986e-05,4.8614487117266986e-05,4.8614487117266986e-05,4.8614487117266986e-05,4.8614487117266986e-05,4.8614487117266986e-05,4.8614487117266986e-05,4.8614487117266986e-05,4.8614487117266986e-05,4.8614487117266986e-05,4.8614487117266986e-05,4.8614487117266986e-05,0.9207096692415309,4.8614487117266986e-05,4.8614487117266986e-05,4.8614487117266986e-05
0002391900.txt,1.0280662074713538e-05,0.9998046674205805,1.0280662074713538e-05,1.0280662074713538e-05,1.0280662074713538e-05,1.0280662074713538e-05,1.0280662074713538e-05,1.0280662074713538e-05,1.0280662074713538e-05,1.0280662074713538e-05,1.0280662074713538e-05,1.0280662074713538e-05,1.0280662074713538e-05,1.0280662074713538e-05,1.0280662074713538e-05,1.0280662074713538e-05,1.0280662074713538e-05,1.0280662074713538e-05,1.0280662074713538e-05,1.0280662074713538e-05
0002391914.txt,5.549389567184789e-05,0.9989456159822351,5.549389567184789e-05,5.549389567184789e-05,5.549389567184789e-05,5.549389567184789e-05,5.549389567184789e-05,5.549389567184789e-05,5.549389567184789e-05,5.549389567184789e-05,5.549389567184789e-05,5.549389567184789e-05,5.549389567184789e-05,5.549389567184789e-05,5.549389567184789e-05,5.549389567184789e-05,5.549389567184789e-05,5.549389567184789e-05,5.549389567184789e-05,5.549389567184789e-05
0002391928.txt,2.922267679746424e-05,0.9994447691408483,2.922267679746424e-05,2.922267679746424e-05,2.922267679746424e-05,2.922267679746424e-05,2.922267679746424e-05,2.922267679746424e-05,2.922267679746424e-05,2.922267679746424e-05,2.922267679746424e-05,2.922267679746424e-05,2.922267679746424e-05,2.922267679746424e-05,2.922267679746424e-05,2.922267679746424e-05,2.922267679746424e-05,2.922267679746424e-05,2.922267679746424e-05,2.922267679746424e-05
0002392212.txt,8.183306055794322e-05,0.9984451718493988,8.183306055794322e-05,8.183306055794322e-05,8.183306055794322e-05,8.183306055794322e-05,8.183306055794322e-05,8.183306055794322e-05,8.183306055794322e-05,8.183306055794322e-05,8.183306055794322e-05,8.183306055794322e-05,8.183306055794322e-05,8.183306055794322e-05,8.183306055794322e-05,8.183306055794322e-05,8.183306055794322e-05,8.183306055794322e-05,8.183306055794322e-05,8.183306055794322e-05
0002394663.txt,2.3408239700456238e-05,0.9995552434456915,2.3408239700456238e-05,2.3408239700456238e-05,2.3408239700456238e-05,2.3408239700456238e-05,2.3408239700456238e-05,2.3408239700456238e-05,2.3408239700456238e-05,2.3408239700456238e-05,2.3408239700456238e-05,2.3408239700456238e-05,2.3408239700456238e-05,2.3408239700456238e-05,2.3408239700456238e-05,2.3408239700456238e-05,2.3408239700456238e-05,2.3408239700456238e-05,2.3408239700456238e-05,2.3408239700456238e-05
0002392206.txt,4.363001745251232e-05,0.9697878364657847,4.363001745251232e-05,4.363001745251232e-05,4.363001745251232e-05,4.363001745251232e-05,4.363001745251232e-05,4.363001745251232e-05,4.363001745251232e-05,4.363001745251232e-05,4.363001745251232e-05,4.363001745251232e-05,4.363001745251232e-05,4.363001745251232e-05,4.363001745251232e-05,0.02942682322007035,4.363001745251232e-05,4.363001745251232e-05,4.363001745251232e-05,4.363001745251232e-05
0002392979.txt,9.73709834472628e-05,0.9981499513145018,9.73709834472628e-05,9.73709834472628e-05,9.73709834472628e-05,9.73709834472628e-05,9.73709834472628e-05,9.737098344726282e-05,9.73709834472628e-05,9.73709834472628e-05,9.73709834472628e-05,9.73709834472628e-05,9.73709834472628e-05,9.73709834472628e-05,9.73709834472628e-05,9.73709834472628e-05,9.73709834472628e-05,9.73709834472628e-05,9.73709834472628e-05,9.73709834472628e-05
0002395019.txt,0.00011668611435276299,0.9977829638272973,0.00011668611435276299,0.00011668611435276299,0.00011668611435276299,0.00011668611435276299,0.00011668611435276299,0.00011668611435276299,0.00011668611435276299,0.00011668611435276299,0.00011668611435276299,0.00011668611435276299,0.00011668611435276299,0.00011668611435276299,0.00011668611435276299,0.00011668611435276299,0.00011668611435276299,0.00011668611435276299,0.00011668611435276299,0.00011668611435276299
0002392010.txt,0.0001278772378525449,0.9802728299964891,0.0001278772378525449,0.00012787723785254594,0.0001278772378525449,0.0001278772378525449,0.0001278772378525449,0.0001278772378525449,0.0001278772378525449,0.0001278772378525449,0.0001278772378525449,0.0001278772378525449,0.0001278772378525449,0.0001278772378525449,0.017425379722164645,0.0001278772378525449,0.0001278772378525449,0.0001278772378525449,0.0001278772378525449,0.0001278772378525449
0002392004.txt,5.070993914836548e-05,0.9990365111561812,5.070993914836548e-05,5.070993914836548e-05,5.070993914836548e-05,5.070993914836548e-05,5.070993914836548e-05,5.0709939148365885e-05,5.070993914836548e-05,5.070993914836548e-05,5.070993914836548e-05,5.070993914836548e-05,5.070993914836548e-05,5.070993914836548e-05,5.070993914836548e-05,5.070993914836548e-05,5.070993914836548e-05,5.070993914836548e-05,5.070993914836548e-05,5.070993914836548e-05
0002395025.txt,6.770480704254831e-05,0.9987136086661917,6.770480704254831e-05,6.770480704254831e-05,6.770480704254831e-05,6.770480704254831e-05,6.770480704254831e-05,6.770480704254831e-05,6.770480704254831e-05,6.770480704254831e-05,6.770480704254831e-05,6.770480704254831e-05,6.770480704254831e-05,6.770480704254831e-05,6.770480704254831e-05,6.770480704254831e-05,6.770480704254831e-05,6.770480704254831e-05,6.770480704254831e-05,6.770480704254831e-05
0002392038.txt,0.00014880952381094998,0.8286007390505065,0.00014880952381094998,0.00014880952381094998,0.00014880952381094998,0.00014880952381094998,0.00014880952381094998,0.1687206895208961,0.00014880952381094998,0.00014880952381094998,0.00014880952381094998,0.00014880952381094998,0.00014880952381094998,0.00014880952381094998,0.00014880952381094998,0.00014880952381094998,0.00014880952381094998,0.00014880952381094998,0.00014880952381094998,0.00014880952381094998
0002392819.txt,2.8843380444364998e-05,0.9994519757715572,2.8843380444364998e-05,2.8843380444364998e-05,2.8843380444364998e-05,2.8843380444364998e-05,2.8843380444364998e-05,2.8843380444364998e-05,2.8843380444364998e-05,2.8843380444364998e-05,2.8843380444364998e-05,2.8843380444364998e-05,2.8843380444364998e-05,2.8843380444364998e-05,2.8843380444364998e-05,2.8843380444364998e-05,2.8843380444365008e-05,2.8843380444364998e-05,2.8843380444364998e-05,2.8843380444364998e-05
